query	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	evidence_codes	intersection	enrichment
query_1	TRUE	0.0192901338119045	162	400	13	0.0325	0.0802469135802469	GO:0007568	GO:BP	aging	12797	3444	TAS,IMP,IMP,IMP,IMP,IMP,IMP,IMP,IMP,IMP,IMP,IMP,IMP	FBgn0000261,FBgn0001257,FBgn0003301,FBgn0004507,FBgn0014141,FBgn0026439,FBgn0027111,FBgn0027491,FBgn0030718,FBgn0031820,FBgn0032840,FBgn0038880,FBgn0053138	2.56729938271605
query_1	TRUE	0.00242402827299286	250	400	20	0.05	0.08	GO:0005975	GO:BP	carbohydrate metabolic process	12797	2018	IDA IBA IEA,IMP,ISS IBA IEA,IEP IBA IEA,IEA,IBA IEA,IMP IBA IEA,IEA,ISS IBA IEA,IEA,IMP,IDA,IEA,IMP,IBA,IEA,IMP,IEA,IEA,IBA IEA	FBgn0000064,FBgn0000370,FBgn0000579,FBgn0001092,FBgn0001258,FBgn0003074,FBgn0004507,FBgn0014869,FBgn0025885,FBgn0027588,FBgn0029175,FBgn0031530,FBgn0031697,FBgn0032840,FBgn0034691,FBgn0035848,FBgn0036927,FBgn0037533,FBgn0039634,FBgn0053138	2.5594
query_1	TRUE	0.000107458876998203	363	400	29	0.0725	0.0798898071625344	GO:0048880	GO:BP	sensory system development	12797	15213	IMP,IMP,IMP,IMP,IMP IGI,IMP,IMP IGI,IEP,IMP,IMP,IDA IMP,IDA IMP,IMP IGI IEP,IMP,IMP,IMP,IMP IGI,IMP,IMP,IMP,IMP,IMP,NAS,IMP,IMP,IMP,IMP,IGI,IMP IGI	FBgn0000008,FBgn0000253,FBgn0000611,FBgn0002940,FBgn0003326,FBgn0003334,FBgn0004636,FBgn0005664,FBgn0010348,FBgn0010380,FBgn0011591,FBgn0013469,FBgn0013725,FBgn0015754,FBgn0019972,FBgn0023179,FBgn0023518,FBgn0034135,FBgn0037671,FBgn0040505,FBgn0043362,FBgn0086677,FBgn0259108,FBgn0261648,FBgn0261714,FBgn0261986,FBgn0263930,FBgn0265297,FBgn0267435	2.55587465564738
query_1	TRUE	0.000107458876998203	363	400	29	0.0725	0.0798898071625344	GO:0001654	GO:BP	eye development	12797	487	IMP,IMP,IMP,IMP,IMP IGI,IMP,IMP IGI,IEP,IMP,IMP,IDA IMP,IDA IMP,IMP IGI IEP,IMP,IMP,IMP,IMP IGI,IMP,IMP,IMP,IMP,IMP,NAS,IMP,IMP,IMP,IMP,IGI,IMP IGI	FBgn0000008,FBgn0000253,FBgn0000611,FBgn0002940,FBgn0003326,FBgn0003334,FBgn0004636,FBgn0005664,FBgn0010348,FBgn0010380,FBgn0011591,FBgn0013469,FBgn0013725,FBgn0015754,FBgn0019972,FBgn0023179,FBgn0023518,FBgn0034135,FBgn0037671,FBgn0040505,FBgn0043362,FBgn0086677,FBgn0259108,FBgn0261648,FBgn0261714,FBgn0261986,FBgn0263930,FBgn0265297,FBgn0267435	2.55587465564738
query_1	TRUE	0.000107458876998203	363	400	29	0.0725	0.0798898071625344	GO:0150063	GO:BP	visual system development	12797	23238	IMP,IMP,IMP,IMP,IMP IGI,IMP,IMP IGI,IEP,IMP,IMP,IDA IMP,IDA IMP,IMP IGI IEP,IMP,IMP,IMP,IMP IGI,IMP,IMP,IMP,IMP,IMP,NAS,IMP,IMP,IMP,IMP,IGI,IMP IGI	FBgn0000008,FBgn0000253,FBgn0000611,FBgn0002940,FBgn0003326,FBgn0003334,FBgn0004636,FBgn0005664,FBgn0010348,FBgn0010380,FBgn0011591,FBgn0013469,FBgn0013725,FBgn0015754,FBgn0019972,FBgn0023179,FBgn0023518,FBgn0034135,FBgn0037671,FBgn0040505,FBgn0043362,FBgn0086677,FBgn0259108,FBgn0261648,FBgn0261714,FBgn0261986,FBgn0263930,FBgn0265297,FBgn0267435	2.55587465564738
query_1	TRUE	1.31046433498928e-07	616	400	49	0.1225	0.0795454545454545	GO:0003008	GO:BP	system process	12797	1593	IDA IMP,IMP IEA,IDA IMP,IMP,IMP,IMP,IMP IEA,IEA,IEA,IMP IEA,IDA IMP TAS,TAS,IMP,IMP,IEA,IEA,IMP IEA,IMP,IMP,IC,IEA,IMP,IEA,IMP,IMP,IMP,IMP,IMP,ISS,ISS,IDA,IMP,ISS ISA IBA,IGI IEP,IMP,ISS,IMP,TAS,IMP,IBA,IMP,IMP,IEA,IMP,IMP IGI,IEA,IMP IGI,IEA,IEA	FBgn0000108,FBgn0000120,FBgn0000253,FBgn0000273,FBgn0000299,FBgn0001122,FBgn0001263,FBgn0002938,FBgn0002940,FBgn0003218,FBgn0003301,FBgn0003520,FBgn0004101,FBgn0004381,FBgn0004623,FBgn0004636,FBgn0004784,FBgn0004907,FBgn0004921,FBgn0005664,FBgn0010350,FBgn0011582,FBgn0013725,FBgn0014141,FBgn0015777,FBgn0016930,FBgn0026439,FBgn0028397,FBgn0029974,FBgn0032233,FBgn0032336,FBgn0032946,FBgn0033268,FBgn0033926,FBgn0035016,FBgn0035499,FBgn0037671,FBgn0039141,FBgn0040505,FBgn0040752,FBgn0043005,FBgn0086367,FBgn0087005,FBgn0259108,FBgn0261648,FBgn0261714,FBgn0264753,FBgn0267252,FBgn0267435	2.54485795454545
query_1	TRUE	1.15109819221955e-08	720	400	57	0.1425	0.0791666666666667	GO:0030182	GO:BP	neuron differentiation	12797	7753	IMP,IMP,IMP,IMP IGI,IBA,IMP,IMP,IEA,IMP,IEA,IMP,IMP,IGI,IMP,IMP,IMP,IMP IGI,IMP IGI TAS IEA,IMP IGI,IMP,IMP,IDA,IMP IGI IEP,IMP,IMP,IMP,IMP,IMP,IMP,IMP,IMP IGI IBA,IMP,IMP IGI,IMP,IMP,IMP,IMP,IMP,IEA,IMP,IMP IGI,IMP,IMP,IMP IBA,IBA,IMP,IMP,IMP,IMP IBA,IMP,IMP,IMP,IMP,IGI,IMP,IMP,IMP IGI	FBgn0000108,FBgn0000253,FBgn0000273,FBgn0000308,FBgn0000611,FBgn0001114,FBgn0001122,FBgn0001257,FBgn0002940,FBgn0003137,FBgn0003301,FBgn0003334,FBgn0003514,FBgn0003997,FBgn0004509,FBgn0004574,FBgn0004636,FBgn0010105,FBgn0010348,FBgn0010452,FBgn0011760,FBgn0013469,FBgn0013725,FBgn0013765,FBgn0014141,FBgn0015754,FBgn0019972,FBgn0022382,FBgn0023179,FBgn0024326,FBgn0025741,FBgn0027339,FBgn0027491,FBgn0030090,FBgn0034135,FBgn0034476,FBgn0035049,FBgn0035236,FBgn0037107,FBgn0037671,FBgn0039141,FBgn0039528,FBgn0040208,FBgn0040505,FBgn0040752,FBgn0043362,FBgn0085424,FBgn0086677,FBgn0259108,FBgn0261648,FBgn0261714,FBgn0261722,FBgn0263930,FBgn0265297,FBgn0266599,FBgn0267002,FBgn0267435	2.53273958333333
query_1	TRUE	5.30913075760402e-06	496	400	39	0.0975	0.0786290322580645	GO:0007610	GO:BP	behavior	12797	3483	IMP,IDA IMP,IMP,IMP,NAS,IMP,IDA IMP TAS,TAS,IMP,IMP,IMP,IMP,IEA,IMP,IMP,IMP,IMP TAS NAS,IMP,IMP IGI,IMP,IMP,IMP,IMP,IMP,IMP,IMP,IMP,IMP,IMP,IMP IEA,IMP IEA,IMP,IMP,IMP,IMP,IMP,IMP,IMP IGI,IMP	FBgn0000092,FBgn0000108,FBgn0000153,FBgn0000273,FBgn0000527,FBgn0002940,FBgn0003301,FBgn0003520,FBgn0004101,FBgn0004907,FBgn0004921,FBgn0011582,FBgn0011695,FBgn0013469,FBgn0014141,FBgn0016930,FBgn0022382,FBgn0023179,FBgn0026439,FBgn0027491,FBgn0028397,FBgn0030437,FBgn0031453,FBgn0032840,FBgn0035016,FBgn0035385,FBgn0036927,FBgn0037671,FBgn0038839,FBgn0038880,FBgn0039141,FBgn0039647,FBgn0040505,FBgn0043005,FBgn0259108,FBgn0259231,FBgn0263241,FBgn0264753,FBgn0267002	2.51553931451613
query_1	TRUE	0.0102740274612759	204	400	16	0.04	0.0784313725490196	GO:0046530	GO:BP	photoreceptor cell differentiation	12797	14239	IMP,IMP,IMP IGI,IDA,IMP IGI IEP,IMP,IMP,IMP,IMP,IMP,IMP,IMP,IMP,IMP,IGI,IMP IGI	FBgn0000253,FBgn0002940,FBgn0004636,FBgn0013469,FBgn0013725,FBgn0013765,FBgn0015754,FBgn0023179,FBgn0034135,FBgn0040505,FBgn0086677,FBgn0261648,FBgn0261714,FBgn0261722,FBgn0265297,FBgn0267435	2.50921568627451
query_1	TRUE	0.0175654376842411	179	400	14	0.035	0.0782122905027933	GO:0001751	GO:BP	compound eye photoreceptor cell differentiation	12797	541	IMP,IMP,IMP IGI,IDA,IMP IGI IEP,IMP,IMP,IMP,IMP,IMP,IMP,IMP,IGI,IMP IGI	FBgn0000253,FBgn0002940,FBgn0004636,FBgn0013469,FBgn0013725,FBgn0015754,FBgn0023179,FBgn0034135,FBgn0040505,FBgn0086677,FBgn0261648,FBgn0261714,FBgn0265297,FBgn0267435	2.50220670391061
query_1	TRUE	0.0394993260679434	141	400	11	0.0275	0.0780141843971631	GO:0030534	GO:BP	adult behavior	12797	7916	IMP,IMP,IMP,IMP TAS NAS,IGI,IMP,IMP,IMP,IMP,IEA,IMP	FBgn0002940,FBgn0003301,FBgn0014141,FBgn0022382,FBgn0026439,FBgn0027491,FBgn0031453,FBgn0032840,FBgn0035385,FBgn0039141,FBgn0259231	2.49586879432624
query_1	TRUE	3.80054962751117e-05	438	400	34	0.085	0.0776255707762557	GO:0031175	GO:BP	neuron projection development	12797	8239	IMP,IMP,IMP,IMP,IMP,IEA,IEA,IMP,IMP,IMP,IMP,IMP IGI TAS IEA,IMP,IMP,IMP,IMP,IMP IGI IBA,IMP,IMP IGI,IMP,IMP,IMP,IEA,IMP IGI,IMP,IMP,IBA,IMP,IMP,IMP,IMP IBA,IMP,IMP,IMP	FBgn0000108,FBgn0000253,FBgn0000273,FBgn0000308,FBgn0001114,FBgn0001257,FBgn0003137,FBgn0003301,FBgn0003334,FBgn0003997,FBgn0004574,FBgn0010105,FBgn0010452,FBgn0014141,FBgn0015754,FBgn0022382,FBgn0025741,FBgn0027339,FBgn0027491,FBgn0030090,FBgn0034476,FBgn0035049,FBgn0037107,FBgn0039141,FBgn0040208,FBgn0040505,FBgn0040752,FBgn0043362,FBgn0085424,FBgn0086677,FBgn0259108,FBgn0263930,FBgn0266599,FBgn0267002	2.48343607305936
query_1	TRUE	0.00822503146898447	219	400	17	0.0425	0.0776255707762557	GO:0007424	GO:BP	open tracheal system development	12797	3311	IMP IEP,IMP,IMP,IMP,IMP IEP,HMP,IMP,IMP,IMP,IMP,IMP,IMP IEP,IMP,IMP,IMP,IMP IGI,IGI	FBgn0000150,FBgn0003162,FBgn0003514,FBgn0003997,FBgn0004101,FBgn0010350,FBgn0010452,FBgn0015777,FBgn0028662,FBgn0035049,FBgn0038916,FBgn0039411,FBgn0053196,FBgn0053556,FBgn0261648,FBgn0262732,FBgn0263930	2.48343607305936
query_1	TRUE	7.30558959424663e-06	503	400	39	0.0975	0.0775347912524851	GO:0032879	GO:BP	regulation of localization	12797	9109	IMP,IDA IMP,IMP IGI,IMP,IMP,IGI,IGI,IDA IMP,IMP,IBA,IGI,ISS IBA,IMP,IDA IMP,IMP,IDA,IMP,IGI IBA,IDA IMP IBA,IMP,IMP,IEA,IEA,IDA IMP,IBA,IBA,IMP,IBA IEA,IMP,IBA,IBA,IMP,IMP,IMP,IBA,IBA,IDA,ISS IBA,IMP	FBgn0000181,FBgn0000253,FBgn0000273,FBgn0001257,FBgn0003162,FBgn0003514,FBgn0003520,FBgn0004179,FBgn0004574,FBgn0004636,FBgn0004784,FBgn0005586,FBgn0010105,FBgn0010348,FBgn0010350,FBgn0015777,FBgn0020255,FBgn0025741,FBgn0028400,FBgn0028425,FBgn0031294,FBgn0032021,FBgn0033872,FBgn0033876,FBgn0037949,FBgn0038890,FBgn0038984,FBgn0039081,FBgn0040208,FBgn0040752,FBgn0041707,FBgn0085431,FBgn0259173,FBgn0259824,FBgn0261089,FBgn0263930,FBgn0264753,FBgn0266000,FBgn0267002	2.48053180914513
query_1	TRUE	0.0193911741366084	182	400	14	0.035	0.0769230769230769	GO:0050803	GO:BP	regulation of synapse structure or activity	12797	15378	IMP,IMP,IMP,IBA,IGI,IMP,IMP,IMP IEA,IBA,IMP,IMP,IGI,IMP,IMP	FBgn0001122,FBgn0003520,FBgn0030718,FBgn0031424,FBgn0034135,FBgn0034691,FBgn0038659,FBgn0039141,FBgn0039928,FBgn0040208,FBgn0040281,FBgn0043362,FBgn0259108,FBgn0267002	2.46096153846154
query_1	TRUE	0.00889309172199591	221	400	17	0.0425	0.0769230769230769	GO:0051094	GO:BP	positive regulation of developmental process	12797	15617	IMP,IMP,IMP,IMP,IMP,IMP IGI,IMP,IMP,IMP,IMP,IMP,IBA,IMP,IMP IGI,IBA,IBA,IMP	FBgn0000308,FBgn0001257,FBgn0003520,FBgn0003997,FBgn0004574,FBgn0010348,FBgn0011760,FBgn0013469,FBgn0013726,FBgn0015754,FBgn0019972,FBgn0025741,FBgn0032840,FBgn0039141,FBgn0039928,FBgn0040752,FBgn0043362	2.46096153846154
query_1	TRUE	0.0323011434020308	156	400	12	0.03	0.0769230769230769	GO:0016358	GO:BP	dendrite development	12797	5826	IMP,IMP,IMP TAS,IMP,IMP,IMP,IMP,IBA,IMP,IMP IBA,IMP,IMP	FBgn0003997,FBgn0004574,FBgn0010105,FBgn0015754,FBgn0027339,FBgn0039141,FBgn0040208,FBgn0040752,FBgn0085424,FBgn0259108,FBgn0263930,FBgn0267002	2.46096153846154
query_1	TRUE	3.49208468854476e-05	456	400	35	0.0875	0.0767543859649123	GO:0034220	GO:BP	ion transmembrane transport	12797	9802	IDA IMP,IEA,IGI IC IEA,IBA IEA,IBA,IMP,IDA IBA IEA,IC,ISS IBA IEA,IC IEA,IDA IBA IEA,IMP,IC IEA,IBA,ISA,IEA,IBA,IBA IEA,IEA,IDA IBA,IMP IBA,IMP,ISS,IDA IBA IEA,IBA IEA,IBA,IBA,IBA IEA,IBA IEA,IMP IEA,IC IEA,IC IEA,IC IEA,IDA,IBA IEA	FBgn0000253,FBgn0003218,FBgn0005671,FBgn0013674,FBgn0013684,FBgn0015222,FBgn0015777,FBgn0022097,FBgn0026409,FBgn0026439,FBgn0027610,FBgn0028425,FBgn0028662,FBgn0030718,FBgn0031424,FBgn0032021,FBgn0032689,FBgn0032946,FBgn0033872,FBgn0034911,FBgn0036461,FBgn0037533,FBgn0037671,FBgn0037690,FBgn0039081,FBgn0039915,FBgn0040752,FBgn0051105,FBgn0260795,FBgn0261722,FBgn0262512,FBgn0262515,FBgn0262736,FBgn0264753,FBgn0265262	2.45556469298246
query_1	TRUE	0.020119291097524	183	400	14	0.035	0.0765027322404372	GO:0001754	GO:BP	eye photoreceptor cell differentiation	12797	544	IMP,IMP,IMP IGI,IDA,IMP IGI IEP,IMP,IMP,IMP,IMP,IMP,IMP,IMP,IGI,IMP IGI	FBgn0000253,FBgn0002940,FBgn0004636,FBgn0013469,FBgn0013725,FBgn0015754,FBgn0023179,FBgn0034135,FBgn0040505,FBgn0086677,FBgn0261648,FBgn0261714,FBgn0265297,FBgn0267435	2.44751366120219
query_1	TRUE	0.00541346486570716	249	400	19	0.0475	0.0763052208835341	GO:0007411	GO:BP	axon guidance	12797	3298	IMP,IMP,IMP,IEA,IEA,IMP IGI TAS IEA,IMP,IMP,IMP,IMP,IMP IGI IBA,IMP,IMP,IMP,IEA,IMP,IMP,IMP,IMP	FBgn0000253,FBgn0000308,FBgn0001114,FBgn0001257,FBgn0003137,FBgn0010105,FBgn0010452,FBgn0014141,FBgn0015754,FBgn0022382,FBgn0025741,FBgn0027491,FBgn0030090,FBgn0034476,FBgn0037107,FBgn0040505,FBgn0086677,FBgn0263930,FBgn0266599	2.44119477911647
query_1	TRUE	0.000763491109856758	345	400	26	0.065	0.0753623188405797	GO:0007600	GO:BP	sensory perception	12797	3474	IMP IEA,IDA IMP,IMP,IMP IEA,IEA,IEA,IMP IEA,IMP,IEA,IEA,IMP IEA,IC,IEA,IEA,IMP,IMP,ISS,ISS,IMP,ISS ISA IBA,IMP,IEA,IMP IGI,IEA,IEA,IEA	FBgn0000120,FBgn0000253,FBgn0001122,FBgn0001263,FBgn0002938,FBgn0002940,FBgn0003218,FBgn0004381,FBgn0004623,FBgn0004636,FBgn0004784,FBgn0005664,FBgn0010350,FBgn0013725,FBgn0015777,FBgn0016930,FBgn0029974,FBgn0032233,FBgn0032946,FBgn0033268,FBgn0086367,FBgn0087005,FBgn0261648,FBgn0261714,FBgn0267252,FBgn0267435	2.41102898550725
query_1	TRUE	0.0226773161437844	186	400	14	0.035	0.0752688172043011	GO:0006820	GO:BP	anion transport	12797	2787	ISS IBA IEA,IC IEA,IDA IBA IEA,IMP,IBA,ISA IBA,IBA,IDA ISM,ISS,IMP,ISM,IMP,IBA,IMP IBA IEA	FBgn0026409,FBgn0026439,FBgn0027610,FBgn0028425,FBgn0031307,FBgn0031424,FBgn0032689,FBgn0034911,FBgn0036316,FBgn0037533,FBgn0039915,FBgn0085431,FBgn0259834,FBgn0260795	2.4080376344086
query_1	TRUE	0.0376122218496672	160	400	12	0.03	0.075	GO:0007416	GO:BP	synapse assembly	12797	3303	IMP,IMP,IMP,IMP TAS,IGI,IMP,IBA,IMP,IMP ISS IBA,IMP,IMP,IMP	FBgn0001122,FBgn0001125,FBgn0003520,FBgn0010105,FBgn0034135,FBgn0039141,FBgn0039928,FBgn0040208,FBgn0040752,FBgn0086677,FBgn0259108,FBgn0267002	2.3994375
query_1	TRUE	5.2969325853403e-05	467	400	35	0.0875	0.0749464668094218	GO:0042592	GO:BP	homeostatic process	12797	11869	IMP,IMP,IGI,IMP,IMP,IMP,IMP,IMP,IMP,IMP,IMP,IMP,IMP,IGI,IDA,IMP,IMP,IDA IMP IBA IEA,IMP IGI,IBA,IMP,IMP,IBA,IBA,IDA IMP,IMP IBA,IMP,IMP IBA,IMP,IDA,IDA IMP IC,IMP,IBA,IMP,ISS	FBgn0000064,FBgn0000120,FBgn0000253,FBgn0000261,FBgn0000299,FBgn0000346,FBgn0000579,FBgn0001092,FBgn0001218,FBgn0002868,FBgn0002938,FBgn0003074,FBgn0003514,FBgn0004179,FBgn0005671,FBgn0010348,FBgn0011582,FBgn0015222,FBgn0015754,FBgn0015777,FBgn0023179,FBgn0028425,FBgn0032689,FBgn0032946,FBgn0035385,FBgn0036461,FBgn0038984,FBgn0052446,FBgn0053138,FBgn0259231,FBgn0261714,FBgn0261722,FBgn0262515,FBgn0262736,FBgn0265262	2.39772483940043
query_1	TRUE	0.00211358019244475	307	400	23	0.0575	0.0749185667752443	GO:0007409	GO:BP	axonogenesis	12797	3297	IMP,IMP,IMP,IEA,IEA,IMP,IMP,IMP IGI TAS IEA,IMP,IMP,IMP,IMP,IMP IGI IBA,IMP IGI,IMP,IMP,IEA,IGI,IMP,IMP,IMP IBA,IMP,IMP	FBgn0000253,FBgn0000308,FBgn0001114,FBgn0001257,FBgn0003137,FBgn0003301,FBgn0003334,FBgn0010105,FBgn0010452,FBgn0014141,FBgn0015754,FBgn0022382,FBgn0025741,FBgn0027491,FBgn0030090,FBgn0034476,FBgn0037107,FBgn0039141,FBgn0040505,FBgn0086677,FBgn0259108,FBgn0263930,FBgn0266599	2.396832247557
query_1	TRUE	1.15109819221955e-08	841	400	63	0.1575	0.074910820451843	GO:0010646	GO:BP	regulation of cell communication	12797	4804	IMP IGI IBA TAS NAS,IGI TAS,IMP,IDA IMP IGI,IDA IGI,IMP,IGI,IDA IGI,IMP,IDA IMP,IBA,IMP TAS,IMP TAS,IMP,IMP,IGI,IMP IGI TAS,IDA IMP IGI IBA,IMP IGI TAS NAS,IMP IGI HGI,ISS,IGI,IMP IGI IBA,IDA,IDA IMP IGI,IDA,IMP HGI IEA,IMP,IGI,IDA IEA,IBA,IDA IBA,IPI IMP,ISS IEA,IC,IMP,IMP,IMP,IMP IGI,IMP,IEA,IMP,IEA,IDA,IMP,IMP,ISS,IMP IBA IEA,IBA,HGI IBA,IMP,IMP,IMP TAS,IMP,IBA,IPI ISS IBA IEA,IMP,IMP IGI IBA,IBA,IMP,IDA IMP IBA,IMP IGI IBA IEA,IMP	FBgn0000120,FBgn0000253,FBgn0000261,FBgn0000273,FBgn0000346,FBgn0000370,FBgn0001105,FBgn0001257,FBgn0001263,FBgn0001942,FBgn0002622,FBgn0002938,FBgn0003218,FBgn0003301,FBgn0003514,FBgn0004179,FBgn0004623,FBgn0004636,FBgn0004784,FBgn0004907,FBgn0005586,FBgn0011481,FBgn0011591,FBgn0013725,FBgn0015399,FBgn0015754,FBgn0016641,FBgn0016930,FBgn0019972,FBgn0020767,FBgn0022382,FBgn0024326,FBgn0024921,FBgn0024941,FBgn0026376,FBgn0026439,FBgn0028400,FBgn0028425,FBgn0029175,FBgn0031424,FBgn0032021,FBgn0032840,FBgn0033872,FBgn0033926,FBgn0034691,FBgn0035385,FBgn0035871,FBgn0036165,FBgn0037671,FBgn0038504,FBgn0038984,FBgn0039054,FBgn0039141,FBgn0039688,FBgn0039928,FBgn0040281,FBgn0040505,FBgn0040752,FBgn0041707,FBgn0085431,FBgn0086677,FBgn0263930,FBgn0267002	2.39658442330559
query_1	TRUE	1.15109819221955e-08	841	400	63	0.1575	0.074910820451843	GO:0023051	GO:BP	regulation of signaling	12797	7670	IMP IGI IBA TAS NAS,IGI TAS,IMP,IDA IMP IGI,IDA IGI,IMP,IGI,IDA IGI,IMP,IDA IMP,IBA,IMP TAS,IMP TAS,IMP,IMP,IGI,IMP IGI TAS,IDA IMP IGI IBA,IMP IGI TAS NAS,IMP IGI HGI,ISS,IGI,IMP IGI IBA,IDA,IDA IMP IGI,IDA,IMP HGI IEA,IMP,IGI,IDA IEA,IBA,IDA IBA,IPI IMP,ISS IEA,IC,IMP,IMP,IMP,IMP IGI,IMP,IEA,IMP,IEA,IDA,IMP,IMP,ISS,IMP IBA IEA,IBA,HGI IBA,IMP,IMP,IMP TAS,IMP,IBA,IPI ISS IBA IEA,IMP,IMP IGI IBA,IBA,IMP,IDA IMP IBA,IMP IGI IBA IEA,IMP	FBgn0000120,FBgn0000253,FBgn0000261,FBgn0000273,FBgn0000346,FBgn0000370,FBgn0001105,FBgn0001257,FBgn0001263,FBgn0001942,FBgn0002622,FBgn0002938,FBgn0003218,FBgn0003301,FBgn0003514,FBgn0004179,FBgn0004623,FBgn0004636,FBgn0004784,FBgn0004907,FBgn0005586,FBgn0011481,FBgn0011591,FBgn0013725,FBgn0015399,FBgn0015754,FBgn0016641,FBgn0016930,FBgn0019972,FBgn0020767,FBgn0022382,FBgn0024326,FBgn0024921,FBgn0024941,FBgn0026376,FBgn0026439,FBgn0028400,FBgn0028425,FBgn0029175,FBgn0031424,FBgn0032021,FBgn0032840,FBgn0033872,FBgn0033926,FBgn0034691,FBgn0035385,FBgn0035871,FBgn0036165,FBgn0037671,FBgn0038504,FBgn0038984,FBgn0039054,FBgn0039141,FBgn0039688,FBgn0039928,FBgn0040281,FBgn0040505,FBgn0040752,FBgn0041707,FBgn0085431,FBgn0086677,FBgn0263930,FBgn0267002	2.39658442330559
query_1	TRUE	3.03450217124549e-08	803	400	60	0.15	0.074719800747198	GO:0048699	GO:BP	generation of neurons	12797	15044	IMP,IMP,IMP,IMP IGI,IBA,IMP,IMP,IMP,IEA,IMP,IEA,IMP,IMP,IGI,TAS,IMP,IMP,IMP,IMP IGI,IMP,IMP IGI TAS IEA,IMP IGI,IMP,IMP,IDA IMP IGI,IMP IGI IEP,IMP,IMP,IMP,IMP,IMP,IMP,IMP,IMP IGI IBA,IMP,IMP IGI,IMP,IMP,IMP,IMP,IMP,IEA,IMP,IMP IGI,IMP,IMP,IMP IBA,IBA,IMP,IMP,IMP,IMP IBA,IMP,IMP,IMP,IMP,IGI,IMP,IMP,IMP IGI	FBgn0000108,FBgn0000253,FBgn0000273,FBgn0000308,FBgn0000611,FBgn0001105,FBgn0001114,FBgn0001122,FBgn0001257,FBgn0002940,FBgn0003137,FBgn0003301,FBgn0003334,FBgn0003514,FBgn0003520,FBgn0003997,FBgn0004509,FBgn0004574,FBgn0004636,FBgn0004921,FBgn0010105,FBgn0010348,FBgn0010452,FBgn0011760,FBgn0013469,FBgn0013725,FBgn0013765,FBgn0014141,FBgn0015754,FBgn0019972,FBgn0022382,FBgn0023179,FBgn0024326,FBgn0025741,FBgn0027339,FBgn0027491,FBgn0030090,FBgn0034135,FBgn0034476,FBgn0035049,FBgn0035236,FBgn0037107,FBgn0037671,FBgn0039141,FBgn0039528,FBgn0040208,FBgn0040505,FBgn0040752,FBgn0043362,FBgn0085424,FBgn0086677,FBgn0259108,FBgn0261648,FBgn0261714,FBgn0261722,FBgn0263930,FBgn0265297,FBgn0266599,FBgn0267002,FBgn0267435	2.39047322540473
query_1	TRUE	0.0119712139047705	228	400	17	0.0425	0.0745614035087719	GO:0060541	GO:BP	respiratory system development	12797	17357	IMP IEP,IMP,IMP,IMP,IMP IEP,HMP,IMP,IMP,IMP,IMP,IMP,IMP IEP,IMP,IMP,IMP,IMP IGI,IGI	FBgn0000150,FBgn0003162,FBgn0003514,FBgn0003997,FBgn0004101,FBgn0010350,FBgn0010452,FBgn0015777,FBgn0028662,FBgn0035049,FBgn0038916,FBgn0039411,FBgn0053196,FBgn0053556,FBgn0261648,FBgn0262732,FBgn0263930	2.38540570175439
query_1	TRUE	0.000937463038046786	350	400	26	0.065	0.0742857142857143	GO:0051301	GO:BP	cell division	12797	15790	IMP IBA,IMP,IMP TAS,IMP,IMP,IMP IGI,IDA IMP IEP,IMP,IMP,IMP,IMP,IMP IBA IEA,IDA IMP IEA,IMP,IMP IEA,IEA,IEA,IMP,IMP,IEA,IEA,IEA,IMP,IMP,IMP,IMP	FBgn0000042,FBgn0000043,FBgn0000308,FBgn0001105,FBgn0001122,FBgn0001942,FBgn0003514,FBgn0004574,FBgn0004921,FBgn0010348,FBgn0013469,FBgn0013726,FBgn0013765,FBgn0014141,FBgn0015754,FBgn0020255,FBgn0028473,FBgn0032402,FBgn0032876,FBgn0037301,FBgn0039141,FBgn0040208,FBgn0086784,FBgn0263930,FBgn0265297,FBgn0266124	2.37658571428571
query_1	TRUE	0.000284497714154081	404	400	30	0.075	0.0742574257425743	GO:0048667	GO:BP	cell morphogenesis involved in neuron differentiation	12797	15013	IMP,IMP,IMP,IEA,IMP,IEA,IMP,IMP,IMP,IMP IGI TAS IEA,IMP,IMP,IMP,IMP,IMP,IMP IGI IBA,IMP,IMP IGI,IMP,IMP,IEA,IMP IGI,IMP,IBA,IMP,IMP,IMP IBA,IMP,IMP,IMP	FBgn0000253,FBgn0000308,FBgn0001114,FBgn0001257,FBgn0002940,FBgn0003137,FBgn0003301,FBgn0003334,FBgn0003997,FBgn0010105,FBgn0010452,FBgn0013765,FBgn0014141,FBgn0015754,FBgn0022382,FBgn0025741,FBgn0027339,FBgn0027491,FBgn0030090,FBgn0034476,FBgn0037107,FBgn0039141,FBgn0040505,FBgn0040752,FBgn0085424,FBgn0086677,FBgn0259108,FBgn0263930,FBgn0266599,FBgn0267002	2.37568069306931
